Temperature,Material_Youngs_Modulus,Load_Magnitude,Thickness,Max_Stress,Max_Strain,Displacement,Yield_Strength,Output_Class
107.27910130503507,138570021518.3537,23981.25736721546,0.0037228906892366027,142841848.96577457,0.0010308279337811537,0.002474371236986632,208393500.8342762,3
165.61904592978703,144011924558.4986,1093.3612102215432,0.00946270314297886,3240430.816563359,2.250112847597613e-05,0.00024583629695778956,341889316.962121,0
173.0788782161183,116821953796.53458,75957.90745043648,0.007746800560900606,159991463.23139623,0.0013695325067927622,0.014957502440665014,295860115.57515967,2
71.75924754714757,142703776969.92242,98535.52526519827,0.010417565536666677,101904547.60537088,0.0007140984616465283,0.02011259465554194,409352639.5061652,2
291.4836957740764,97657826794.98695,81181.39891030295,0.017536251656527793,197130014.00698712,0.0020185787506906343,0.012946781440516735,218018893.89022183,2
237.03719054111207,182724415630.45276,46560.45519750492,0.015741367334514384,36397773.718010485,0.00019919491104912007,0.0020717147905640093,368009981.0083336,0
283.059703637973,96008773657.81909,90472.95887851155,0.00259580052639402,529707010.26837707,0.0055172771204878,1.1833486153629966,264873824.46923143,1
270.55165811974166,81895280584.5253,41574.91963871665,0.01791587475771672,42944818.89950847,0.0005243869804583489,0.0007002350925508915,354059394.9871974,0
187.41199406710385,131074443690.00203,52968.47434010329,0.00996357587184665,66848353.44054425,0.0005100029537309662,0.045104179769724466,162220509.38722405,2
278.1247858064727,162163041530.84866,48235.84697217264,0.01513338075283397,32769747.80981211,0.0002020790156650968,4.956919266725096e-05,298795351.7195183,0
44.777900574537455,131280355490.6958,45314.76339388697,0.0036607453940226907,322892358.0699343,0.002459563404311611,1.5488773102489504,392549213.8181396,2
74.87520147736066,108745578473.1832,77743.88616009666,0.013743670988433914,179624743.1074275,0.001651788933668905,0.004802766565066215,185824493.10888118,3
32.66364089495066,148143965744.66168,53150.121819679705,0.0054901943345797,104061721.6717152,0.0007024364519245701,0.04123233456048899,332914562.39005226,2
111.09249261371401,118580326957.708,32354.995080496392,0.009329237045677698,47174997.57060786,0.00039783156937518786,0.00035459022143537286,367628101.0824052,0
128.82964111305495,200601476617.72864,26557.658598189355,0.0013203945315599839,365440322.347804,0.001821722992818226,0.04595349140219812,302620536.57677436,1
95.97772889669085,199170319544.5001,4736.984379775906,0.0038806021206790444,18534294.56438312,9.305751282003668e-05,0.007119429041938193,185241619.52725428,2
252.0465025625402,140332054796.09338,58736.32102642155,0.0027495293693487756,268205350.40868965,0.001911219434493423,1.143078081376159,299059065.1697255,2
119.890931474205,115903759162.55618,23766.180124702387,0.0055551392858269105,52273944.11721214,0.0004510116366795093,0.0058682254515778414,180669407.063253,2
98.66166271246661,173198537953.92947,15665.258279621927,0.002900343710462123,57710059.773027,0.0003332017721095185,0.08820016116763414,375499774.3243366,2
171.95490328430958,75139812087.62933,65729.16641894009,0.014146290505771677,85809971.72229342,0.0011420040766434226,0.002463239782497166,168325244.3048127,0
59.45878299293354,136467660846.11118,68439.71652433333,0.001551758141975168,1014532184.2066317,0.007434231508889691,2.8087081554488362,210244176.89854318,1
244.61515461113112,117085275197.8467,75463.33433350893,0.012737069511874963,83243500.96424524,0.000710964729113744,0.033659939817346746,208587107.03758243,2
40.87418023033583,198875023914.35767,50854.112737520554,0.0036734487856859106,259935351.09661183,0.0013070286352727168,0.6383776853801021,345146882.2590042,2
296.32834224814485,71680423818.17555,89511.40591518478,0.01895806768638004,69878574.96813406,0.0009748627483758737,0.00487700049005638,345549806.2656776,0
236.2285354030641,147394082600.56888,93697.93258642455,0.01872878738908723,93339348.39986762,0.0006332638783933608,0.0005605031811785094,175172301.93179286,0
75.64039082956828,173692901349.32764,80929.72303945645,0.005284558947898289,475016630.6406541,0.002734807392533045,0.020115059947153048,208803747.34258127,1
21.54619279460867,137902518253.36578,63923.75471881053,0.01267400466623756,87633840.3065466,0.000635476722372383,0.0348570833241995,279249160.88094395,2
248.32919996735356,81956424222.78104,31068.374405527677,0.0015321010699767103,269394939.10994065,0.0032870509135153095,0.31552442285203053,331658181.10688806,2
217.9200562773328,206144594603.9063,98311.5472404019,0.01870398231797231,62616312.7407032,0.00030374947672538516,0.004917195958704973,257677403.82278606,0
224.12200705147646,142521460392.6537,28139.480552001896,0.010936758855642485,43267117.91989222,0.00030358317828549586,0.0020472570914062734,223261367.99159756,0
235.9556970720648,155986074204.6616,21063.035277052673,0.001821239876937801,348150354.35122514,0.002231932280662659,6.4717549859671735,274249258.7246326,1
40.7325024855453,103125369579.05103,44773.257264871696,0.00750749986715461,112154246.46861252,0.0010875524318256177,0.015485286393376105,246189102.61929935,2
120.37040399239633,137689731914.9525,6627.216500526458,0.0024601397753634497,32493645.27000502,0.00023599178252504355,0.02814490864263897,265162687.07943258,2
52.44333666703632,130080928874.16507,97870.95200250729,0.008465944348093838,218005315.00599572,0.00167592065103475,0.07150487744889249,262800732.51251346,2
261.6689592451662,80485417880.27773,59254.922085226055,0.013728600501065138,56999812.829622746,0.0007082004955780949,0.03380481075136907,320341186.3424195,2
194.5234755117162,84862449496.64542,56138.257074753354,0.009927908252787353,93345359.04779947,0.0010999606964148421,0.10458325968352673,369575932.1904269,2
112.65144695874177,187246152746.62842,65923.83171007226,0.008290721319669635,202339808.25972039,0.0010806086282238113,0.06280243102635633,356541583.58294773,2
37.79633808008661,103574793308.92264,50205.34112994346,0.0032639838652688312,183788258.15940994,0.0017744496733992244,0.7878141250307337,294302051.6154434,2
107.07505008038541,97294158009.80827,4174.288192359616,0.00565384186817947,27613716.131592788,0.00028381679533943894,0.01986322822682976,294145998.1331963,2
111.05133016748917,140687603175.0195,61618.81759519928,0.0029027224670286713,342434603.4306537,0.0024340069466152964,1.3719098005129797,198198670.5573621,1
224.28972993465794,177624598390.75183,71901.21381868664,0.016342475901476555,119844693.56799558,0.0006747077524946871,0.0168546071376517,319279164.2264879,2
198.51609197945967,78672512601.0583,42258.15700178126,0.0035695567317097286,466720752.17899716,0.005932450060997783,0.7229469550404292,292342326.6263981,1
268.4195679213714,150753108749.35583,75972.2616350481,0.012312093964428977,102441581.45001474,0.0006795321323710511,0.012763751988760575,339462690.3306983,2
152.22017904534582,86689461997.68027,23473.128634503642,0.007512067858188072,52109131.84238811,0.0006011011101185805,0.021170979154768337,209395937.25720993,2
53.486388862724475,75104547115.58658,22906.382515552217,0.005293589308448486,56526137.87377477,0.00075263269728237,0.05983854264021297,374808868.30636066,2
219.7085404224386,77384153302.71043,16980.28178106982,0.01314990035034997,16226251.152062781,0.00020968441805635735,0.008870701353167183,306568606.74555236,2
233.0198136127313,186782975149.1818,37827.481219127025,0.009683043878161872,49941235.81323326,0.00026737573792978545,0.002113572398337512,208871281.8990228,0
177.15761531945896,86516147707.92862,84854.19150351927,0.008602763878406625,186935521.9455928,0.0021607009430964458,0.0069282427364329,314906670.8008584,2
235.8708103872771,76321191017.72087,82963.29415275737,0.01226418809295221,95905030.55005145,0.0012565976666661747,0.011124846020325102,355393646.2145777,2
158.2627669820294,131305984200.00772,38899.59658838688,0.010334084941310013,56899222.29780595,0.00043333304757181513,0.0009620083414634066,380639010.01935244,0
166.36519222695833,188159086071.88348,59322.75486204342,0.006766199962479655,163192629.16696632,0.0008673119782513235,0.031272241178953226,330471678.5459687,2
139.7114851403939,106737172708.50227,72360.81533101665,0.011622164467539782,91861597.4354213,0.0008606336021874407,0.048515559386209155,174498227.32547638,2
27.117355488346654,129039766453.6283,24879.470688174275,0.013720472954463197,18932065.21992971,0.00014671496810816944,0.0021970112199937797,413145497.36652255,0
50.20959955812525,75589154558.92517,17645.96750357996,0.0015071700131502313,330440825.072144,0.004371537517522442,12.66782596995741,348957856.23870593,2
28.80017199228559,132870991978.88263,97237.50332801879,0.009851562849245831,106749653.77003084,0.0008034082697824422,0.0012868049161930482,261959938.63126332,0
198.19491515385852,150865831289.19873,62138.17400775223,0.0020959824070873314,1221197294.893069,0.008094591627922186,13.920955656746026,197690244.4179811,1
108.01967470137147,149926987525.3003,98160.15646153272,0.00454170286729411,483826350.1288131,0.0032270797813980425,0.4132210980601627,196490912.98874375,1
162.39979352611678,116539736904.41113,34437.84272609068,0.011649665947481489,68664611.78085858,0.0005891948412169409,9.229769595777223e-05,171513188.130188,0
274.118612699306,114174645292.83897,70600.13829743901,0.017457589390046033,57682783.91239336,0.0005052153546389096,0.004981465815195518,305622355.7385262,0
89.80182416168499,84927306651.1237,23037.760017582536,0.017773307904581214,42501149.87766036,0.0005004415134963897,0.01385291076082784,230070296.38232905,2
134.9072184499763,121351764890.47757,26858.816956117378,0.002328936192633994,127309125.21359076,0.001049091666103825,0.00971386991198038,169399696.39216754,2
231.55431879205364,83929253642.21506,51678.31000569277,0.008962996639447426,66822732.68695473,0.0007961792794180643,0.024104473470862104,238645680.51195583,2
84.0634863376543,177323432259.68723,32642.19442529905,0.012077123177086473,37453088.53713246,0.0002112134197937418,0.011421227190278336,294400591.43068904,2
41.55437475206204,205278401684.74603,17594.53482021786,0.0037943281864565247,81821206.25713758,0.0003985865321710443,0.0003558351877716394,221800439.58643827,0
101.13040681585505,205810423933.33896,27025.189496943276,0.01554321211815066,18372547.554666646,8.926927608203862e-05,0.0011005300777991267,179438361.74500063,0
65.14196043112123,191109953912.5551,4539.0910521206,0.015140469910307538,3467493.801602662,1.8143972779090616e-05,0.00011611915110449042,222719339.19829872,0
280.31534265592046,154110900907.5467,70737.93852627117,0.018163479260429098,64967904.27473134,0.0004215659235793223,0.0008955236084382906,287687668.8338714,0
246.27370627803674,168121197614.1432,49719.5490515003,0.0011612342295854174,562261303.5213915,0.0033443807889820274,7.286441214103051,165602709.51316237,1
197.35305182291856,109928812375.25797,10330.063574048036,0.00511700063579105,30889630.75467423,0.0002809966749138341,0.0003439097551389777,283058656.35918117,0
264.008965252561,158307858824.16687,17997.70531972063,0.016716547570661114,16060774.284233559,0.00010145279206935848,0.0017080562918927763,176677164.8021071,0
245.02818153175204,133790936921.58284,11150.919273151758,0.01374102096571177,17459967.80125968,0.00013050187257073525,7.78168571173721e-06,190920333.68887025,0
72.23961648809004,137482427568.77057,61646.68801931177,0.017993407220271325,60141569.38855316,0.000437449137697758,0.0007196198869533775,274173128.32741433,0
269.91651957719375,176088718452.5221,10326.825997636886,0.0020864134360750637,188556672.26306552,0.0010708049551391623,0.4172633700318466,165792111.82789367,1
171.0158277363822,109468569783.61523,75673.95097048639,0.012342315348612413,126189053.67193343,0.001152742325229692,0.0064162601283135725,199368868.96382713,2
246.0832434459375,114525545637.23279,3030.581012718726,0.011811884922979809,3390816.5992935305,2.9607513157231886e-05,0.00011346146796557228,224620428.74998266,0
270.90556397857813,199449850758.00912,25688.20301159332,0.001677813910850115,159058300.39522073,0.0007974851813161036,1.72600059876439,215013620.11746567,2
109.04097299212188,77871401279.13611,89176.0009132988,0.010756919461337187,85425264.82066555,0.0010970043355769603,0.07908332949018132,355070774.803701,2
50.81453886774949,137988801777.86765,72134.60049410236,0.01258088591488856,88952207.27032074,0.0006446335218818314,0.028359173337118064,195256182.22162405,2
83.82184551174367,197792112057.10065,8223.864959643084,0.0046345703098400375,25893285.3103558,0.00013091161746066327,0.011298320050602951,391269593.2290343,2
139.59018081535177,155450821094.542,82291.4843440328,0.006193262079368596,381185852.8733381,0.0024521314856324155,0.45947514767383746,362077215.8388578,1
249.04413445829806,146496990389.6985,49810.477032480274,0.013166599579657004,50024609.01750694,0.0003414719229687644,0.015781194341490123,315939074.6578734,2
261.00456331177617,104964185092.10973,84831.5196897141,0.009897718004399206,334109658.81281155,0.0031830824820829953,0.03337265152724868,212720888.1070595,1
21.946596548733396,118058568469.02277,60473.23767058895,0.01730225949379821,81709368.70186165,0.0006921087538284124,0.0010352026846811282,401551779.32274514,0
163.0092447217184,189286778212.657,68501.47017125301,0.0075052535541745785,124231003.75606623,0.0006563110478667299,0.0007796311331187169,203116474.75206092,3
136.8750808816581,148290538447.58414,99356.65447917511,0.006066533509375822,365374215.8491115,0.0024639078101281516,0.10034022947162413,193619761.35860536,1
82.19018693180448,142063907125.9492,24001.2190464778,0.019712452866552013,50757838.5397182,0.00035728876930519706,0.00792489235748155,182578921.0827501,2
53.562302853431184,83941159895.60405,62770.611901377444,0.018311579632471583,39606395.77376988,0.0004718352215174006,0.0031132229400841955,421971335.9232746,0
114.53224799301583,72243941903.71724,46571.81761568244,0.0015508621549806174,669909477.7018013,0.009272881020177717,13.269712810010581,243261034.75508153,1
284.0147170955054,204915926416.1869,4905.743339346453,0.015643843690824753,12519329.015018022,6.109495359375387e-05,2.0453163717402515e-05,337409549.3783012,0
110.49682096581147,122778063420.15784,2432.5935087836383,0.0030963607026788563,30236242.14211227,0.0002462674626056046,0.0030914636685121163,235245256.68649408,0
165.2613740881425,154449828693.9306,12803.629203968008,0.001522218701758048,209541983.75782007,0.001356699360107833,0.8139243198038465,375648967.03309643,2
216.84530849064978,81160110246.2199,65260.08231331626,0.006200214803360629,307390855.8339597,0.003787462275512085,0.8611861082841723,357281334.1013821,2
121.81628866620231,165636000001.2265,57149.14570342583,0.006117571702160982,114002261.00513643,0.0006882698266336561,0.014088550984508568,394417208.9490601,2
292.098983161869,200559339218.83453,55789.52655520901,0.016567056484592328,73631095.64605312,0.00036712873074293826,0.009421295483615054,245618560.2259806,2
289.48524258379115,150593135419.63873,4153.819490297748,0.014502677672913869,3394550.137882512,2.254120102103825e-05,9.68047329310403e-06,324593917.5485279,0
90.49904283110196,87656145132.55748,47460.996639640696,0.019650579119308273,71230079.028572,0.0008126079343422499,0.0059221805585251835,412076863.30006754,2
159.22958164986792,151441013846.28674,92537.65896641032,0.01451874510592455,107246037.27304389,0.0007081703598597078,0.00882962189011223,237835117.85502785,2
104.24592674869551,177288609834.65134,40361.595061754015,0.008946855511864912,60115695.96113119,0.0003390838024913064,0.028270431920303058,273342368.1829019,2
99.75533842569094,126898315120.36261,62867.32450905718,0.01427962555795912,61012109.053495266,0.0004807952650563208,2.5754249147812273e-05,350319621.0244824,0
30.328345259269184,193177284711.80548,78202.0488866912,0.01998972227654164,57454729.847467385,0.0002974196988697823,0.00014803635301493284,258939790.64074996,0
190.67801351437112,160815613470.031,78608.60263504687,0.014492695768688033,57711051.88818619,0.0003588647311222738,0.00045087014823323664,331160605.5709561,0
160.7501265040812,195894848560.48834,52408.72815713186,0.015471945763626045,88483834.16940878,0.00045169045954818345,0.016433100995527992,177436389.97319052,2
34.41405034999702,157290743574.6272,85937.2425948313,0.01882893528861493,76710827.70254365,0.0004877008395992985,0.00018621167414949438,317639062.380543,0
98.0210099862512,88380316080.67538,39746.43124301095,0.0031593739649219835,138674598.4114197,0.0015690665587214537,0.0037204760246273613,199728322.6069504,3
274.31444807066305,113356839554.72647,88980.62826369503,0.01439090157550681,235713425.15510657,0.002079393057190067,0.019693521976620186,206463236.1442363,1
87.07732938675228,98251292755.34396,24782.489473158985,0.01716531320138153,58998421.26602423,0.0006004849362433989,0.0038885999137207874,236422574.001503,0
60.570564185542466,197235709680.36072,28741.424292066535,0.019133193404196967,38851875.35123912,0.0001969819532893019,0.0034182577077983855,393317733.9510403,0
157.04677287771764,176456009420.24756,6258.941795701109,0.005008416504522288,17690469.039649766,0.0001002542735595825,0.0346985401732432,206786405.94977432,2
295.9821271509682,164695771647.40085,79762.60181768601,0.01057465114676064,184916479.6526286,0.0011227761211047877,0.02006966247265508,310346201.9668241,2
87.77547602322012,112135284748.42703,42288.46838703785,0.013930542105245153,86193510.01349767,0.0007686564510615088,0.03258425037637091,372986440.12410176,2
208.197953273646,95766268087.02989,23682.544777228504,0.005701886860525411,73247812.11303952,0.0007648602537844934,0.10030264632143589,267317945.41363198,2
233.25349229204093,175903152318.44763,23947.237484041387,0.012408984401755207,27932996.888899453,0.00015879759129234215,0.0003985835174379505,201657711.68546107,0
86.5385123178719,136382112423.07115,90238.59418169409,0.005893996867461988,383863659.2108832,0.0028146188117404956,0.6634996197012549,228419439.51361823,1
223.90057761132067,101610537301.08807,83557.74344564266,0.0073356833901012984,258552065.1928935,0.002544539887893348,0.16267556945429704,255691516.26123402,1
122.9792771613909,156327076943.13852,55799.557650361145,0.009388855233706438,86027233.78024332,0.0005503028359670177,0.006593190434168718,167353472.71880808,2
197.04563256620224,75646739299.38327,61994.96924115639,0.011054611876184773,58625529.49602788,0.0007749908329030362,0.022911217945919955,277650293.27516097,2
197.3883190130505,115663835577.95549,47958.23148447881,0.009537951560877861,67966922.41131948,0.0005876246630737999,0.006335859671292374,375199970.99059784,2
170.01691154093237,135597979242.75885,39774.98774500208,0.010370714875970653,46414251.75681782,0.00034229309327481303,0.00026531526448186476,195155354.74099737,0
45.28113561523433,90714166775.31682,91632.21124061482,0.00667318636947756,278274526.93399644,0.0030675972323400596,0.2872332293856225,328031951.33305925,2
253.88469876498664,207851626862.71753,13435.657648509905,0.004020336786429981,79987925.33704196,0.00038483184637218466,0.14196633705825007,357412660.4354517,2
109.81841819208603,99273631042.54599,42426.23218190657,0.0018996495692099494,396399580.8046019,0.003992999718472228,4.7795764933238,382712326.16717607,1
72.2251829119592,88249438206.05717,35111.62889079966,0.004723595727341686,87893894.82593872,0.0009959711541813073,0.012815350757587024,392489373.5451346,2
31.417039635333897,98494882344.1655,50316.92130486369,0.012056929188609879,73858141.83380899,0.0007498678111592678,0.04577652598999245,398228679.361883,2
185.4500240927077,177668558642.3614,46305.55557997233,0.015936193508259516,33117733.910627242,0.00018640177059854306,1.356824106630772e-05,228567930.14330253,0
209.71802131583908,129570792298.05798,52370.06363345706,0.004215704351414996,125352094.47886267,0.0009674409815331619,0.034686706577012394,356650479.7691977,2
24.644592099799723,149158231565.35532,14851.978745472416,0.003062551797680321,188243094.67177862,0.0012620362463153624,0.050172855467956,432548690.907536,2
163.38605632379867,72941281978.0905,51801.00864981443,0.015236516850435755,143859024.4347426,0.0019722579660438897,0.00025006596523449525,277860982.5883868,0
83.41881705542264,74820383200.26404,24999.462574833877,0.006798008280208504,115038896.73507234,0.00153753418272611,0.03348569445776671,261744794.20614484,2
200.64838131464597,132415576975.78226,19248.803549830933,0.019078489345319697,19880502.37857415,0.00015013718803045457,0.001190192008911332,249665230.25311658,0
68.82260012139761,184331734048.2273,7418.587659832931,0.014572041441597086,16700818.710480096,9.060197256165673e-05,0.0030517083095051092,259680850.14397547,0
213.46256666869047,193933443019.05914,76502.60331685795,0.007208364897617586,118378779.46260053,0.0006104093116676459,0.11423558077252163,200617846.07393867,2
128.28589696415048,82138919463.38963,43316.750164799436,0.006501312208080394,304908557.09430975,0.0037121082074887944,0.49725269622050766,316922560.3827152,2
282.2843968462857,145370834294.1432,63037.72464786407,0.010950269339154873,127182801.7873415,0.0008748852712092163,0.010366803213312948,262259162.98545823,2
58.50586436087811,197852156079.09787,73031.74098716959,0.002503748697285979,838777275.4144769,0.004239414379083886,2.868292874510713,295505681.304464,1
115.49857829407239,124316185615.7041,68252.3498660418,0.003235853740260681,223146744.5061596,0.0017949934950221868,1.087579555871978,190149389.9270376,1
51.77258594736494,186139216399.97162,47579.571189878545,0.004341299745007658,148993733.24212015,0.0008004424651813613,0.059296819728137704,385116868.44841343,2
278.9142131179976,88717391615.92107,39401.95436622125,0.015719748272786643,26962785.287245847,0.0003039176963630111,0.006452931728643518,180165173.53225097,2
265.65501894667466,200955228553.49182,38220.03105442571,0.010763289826113326,36313490.93868684,0.00018070438475314732,0.002380382260320722,169478596.94535023,0
92.22365576024357,175199264454.3824,64364.830896075575,0.0012007753327144158,896848678.2800223,0.005119020796537304,3.1889713471273,328108963.6509351,1
204.79553288957013,201786814990.16623,49984.64113924547,0.013796814021970069,93505289.15203251,0.0004633865158959437,0.004591394254341737,245111198.2097242,0
248.82221605634044,164726412697.3509,85064.09255086255,0.009050113394549444,264779685.39733005,0.0016073905881979313,0.06972821794701478,160241819.53329659,1
175.45622724784945,120876550479.91977,87595.4964483445,0.010706194934312161,216256917.93425086,0.0017890725461277607,0.06695863927661445,241678291.0777458,2
168.3021619396818,201345364153.46112,17885.477422645326,0.005068208624845775,46017357.28696972,0.00022854937574771415,0.006642188641765214,342302537.7237571,2
87.71864145212648,108579348683.28499,14487.131503026838,0.01148386233948797,54292450.523030356,0.0005000255682265691,0.008784574239905772,327366411.5278408,2
46.06877498565178,116504153088.64255,63409.691677563955,0.019603911555278283,134163928.48085116,0.0011515806511959458,0.023248270827281342,272155526.97309875,2
271.2204122269315,168113178520.24365,30821.349058165662,0.0023954491291094675,187419627.12367657,0.0011148419699952797,1.8212253579796092,185203534.1552076,1
272.11705600573254,177144281933.55408,2838.5011577447867,0.006394430593624182,6220202.650307286,3.5113764793381546e-05,0.0002425130678831069,279874087.9389067,0
197.268408036515,200116487738.88153,88975.62426693256,0.005616954264355766,216338741.45116866,0.0010810640537198236,0.007013753803055478,360128809.2057416,2
114.9283414936362,98672337267.86932,23463.175957137017,0.005722436904272412,82415491.9660362,0.0008352441448944289,0.09091205776575483,327572439.6780647,2
117.77868089154505,181719724930.69135,92998.7845168951,0.008195420793742168,134330544.69430983,0.0007392182920458638,0.011662913827418964,368235222.72171813,2
223.26759008366702,173396447475.5749,72026.0106369471,0.016544085910139183,69446208.97317761,0.00040050537357727583,2.6440263421816384e-05,268643886.74626213,0
